ID,Form_ID,Cognateset_ID,Segment_Slice,Alignment,Source,Doubt
nort2839-189_who-1,nort2839-189_who-1,who-1,,,Greenhilletal2008,False
lewo1242-189_who-1,lewo1242-189_who-1,who-1,,,Greenhilletal2008,False
whit1269-189_who-1,whit1269-189_who-1,who-1,,,Greenhilletal2008,False
tolo1255-189_who-1,tolo1255-189_who-1,who-1,,,Greenhilletal2008,False
noku1237-189_who-1,noku1237-189_who-1,who-1,,,Greenhilletal2008,False
nati1244-189_who-1,nati1244-189_who-1,who-1,,,Greenhilletal2008,False
ling1265-189_who-1,ling1265-189_who-1,who-1,,,Greenhilletal2008,False
unua1237-189_who-1,unua1237-189_who-1,who-1,,,Greenhilletal2008,False
aulu1238-189_who-1,aulu1238-189_who-1,who-1,,,Greenhilletal2008,False
malu1245-189_who-1,malu1245-189_who-1,who-1,,,Greenhilletal2008,False
maee1241-189_who-1,maee1241-189_who-1,who-1,,,Greenhilletal2008,False
port1285-189_who-1,port1285-189_who-1,who-1,,,Greenhilletal2008,False
urip1239-189_who-1,urip1239-189_who-1,who-1,,,Greenhilletal2008,False
axam1237-189_who-1,axam1237-189_who-1,who-1,,,Greenhilletal2008,False
mask1242-189_who-1,mask1242-189_who-1,who-1,,,Greenhilletal2008,False
hano1246-189_who-1,hano1246-189_who-1,who-1,,,Greenhilletal2008,False
mari1426-189_who-1,mari1426-189_who-1,who-1,,,Greenhilletal2008,False
west2516-189_who-2,west2516-189_who-2,who-19,,,Greenhilletal2008,False
saaa1241-189_who-1,saaa1241-189_who-1,who-25,,,Greenhilletal2008,False
seke1241-189_who-1,seke1241-189_who-1,who-25,,,Greenhilletal2008,False
nati1244-189_who-1,nati1244-189_who-1,who-25,,,Greenhilletal2008,False
malu1245-189_who-1,malu1245-189_who-1,who-25,,,Greenhilletal2008,False
maee1241-189_who-1,maee1241-189_who-1,who-25,,,Greenhilletal2008,False
lena1238-189_who-1,lena1238-189_who-1,who-30,,,Greenhilletal2008,False
sout2869-189_who-1,sout2869-189_who-1,who-30,,,Greenhilletal2008,False
nort2847-189_who-1,nort2847-189_who-1,who-30,,,Greenhilletal2008,False
whit1269-189_who-1,whit1269-189_who-1,who-30,,,Greenhilletal2008,False
ling1265-189_who-1,ling1265-189_who-1,who-37,,,Greenhilletal2008,False
labo1244-189_who-1,labo1244-189_who-1,who-39,,,Greenhilletal2008,False
bign1238-189_who-1,bign1238-189_who-1,who-41,,,Greenhilletal2008,False
urav1235-189_who-1,urav1235-189_who-1,who-42,,,Greenhilletal2008,False
bier1244-189_who-1,bier1244-189_who-1,who-43,,,Greenhilletal2008,False
malo1243-189_who-1,malo1243-189_who-1,who-43,,,Greenhilletal2008,False
port1285-189_who-1,port1285-189_who-1,who-43,,,Greenhilletal2008,False
litz1237-189_who-1,litz1237-189_who-1,who-62,,,Greenhilletal2008,False
apma1240-189_who-1,apma1240-189_who-1,who-62,,,Greenhilletal2008,False
apma1240-189_who-2,apma1240-189_who-2,who-62,,,Greenhilletal2008,False
litz1237-189_who-1,litz1237-189_who-1,who-63,,,Greenhilletal2008,False
apma1240-189_who-1,apma1240-189_who-1,who-63,,,Greenhilletal2008,False
apma1240-189_who-2,apma1240-189_who-2,who-63,,,Greenhilletal2008,False
baki1244-189_who-1,baki1244-189_who-1,who-64,,,Greenhilletal2008,False
siee1239-189_who-1,siee1239-189_who-1,who-65,,,Greenhilletal2008,False
sout2856-159_wide-1,sout2856-159_wide-1,wide-34,,,Greenhilletal2008,False
motl1237-159_wide-1,motl1237-159_wide-1,wide-34,,,Greenhilletal2008,False
siee1239-159_wide-1,siee1239-159_wide-1,wide-38,,,Greenhilletal2008,False
urav1235-159_wide-1,urav1235-159_wide-1,wide-38,,,Greenhilletal2008,False
futu1245-159_wide-1,futu1245-159_wide-1,wide-48,,,Greenhilletal2008,False
futu1245-159_wide-2,futu1245-159_wide-2,wide-48,,,Greenhilletal2008,False
west2516-159_wide-1,west2516-159_wide-1,wide-48,,,Greenhilletal2008,False
west2516-159_wide-1,west2516-159_wide-1,wide-73,,,Greenhilletal2008,False
sout2859-58_wife-1,sout2859-58_wife-1,wife-1,,,Greenhilletal2008,False
nese1235-58_wife-2,nese1235-58_wife-2,wife-1,,,Greenhilletal2008,True
paam1238-58_wife-1,paam1238-58_wife-1,wife-1,,,Greenhilletal2008,False
bier1244-58_wife-1,bier1244-58_wife-1,wife-1,,,Greenhilletal2008,False
baki1244-58_wife-1,baki1244-58_wife-1,wife-1,,,Greenhilletal2008,False
mota1237-58_wife-1,mota1237-58_wife-1,wife-1,,,Greenhilletal2008,False
lame1260-58_wife-1,lame1260-58_wife-1,wife-1,,,Greenhilletal2008,False
lewo1242-58_wife-1,lewo1242-58_wife-1,wife-1,,,Greenhilletal2008,False
rere1240-58_wife-1,rere1240-58_wife-1,wife-1,,,Greenhilletal2008,False
unua1237-58_wife-1,unua1237-58_wife-1,wife-1,,,Greenhilletal2008,False
port1285-58_wife-1,port1285-58_wife-1,wife-1,,,Greenhilletal2008,False
mask1242-58_wife-1,mask1242-58_wife-1,wife-100,,,Greenhilletal2008,False
siee1239-58_wife-1,siee1239-58_wife-1,wife-26,,,Greenhilletal2008,False
tolo1255-58_wife-1,tolo1255-58_wife-1,wife-26,,,Greenhilletal2008,False
sout2857-58_wife-1,sout2857-58_wife-1,wife-27,,,Greenhilletal2008,False
litz1237-58_wife-3,litz1237-58_wife-3,wife-27,,,Greenhilletal2008,False
vinm1237-58_wife-1,vinm1237-58_wife-1,wife-27,,,Greenhilletal2008,False
sout2856-58_wife-1,sout2856-58_wife-1,wife-28,,,Greenhilletal2008,True
katb1237-58_wife-1,katb1237-58_wife-1,wife-28,,,Greenhilletal2008,True
litz1237-58_wife-1,litz1237-58_wife-1,wife-29,,,Greenhilletal2008,False
nese1235-58_wife-1,nese1235-58_wife-1,wife-29,,,Greenhilletal2008,False
seke1241-58_wife-1,seke1241-58_wife-1,wife-37,,,Greenhilletal2008,False
tang1347-58_wife-1,tang1347-58_wife-1,wife-46,,,Greenhilletal2008,False
futu1245-58_wife-1,futu1245-58_wife-1,wife-5,,,Greenhilletal2008,False
futu1245-58_wife-2,futu1245-58_wife-2,wife-5,,,Greenhilletal2008,False
futu1245-58_wife-3,futu1245-58_wife-3,wife-5,,,Greenhilletal2008,False
lena1238-58_wife-1,lena1238-58_wife-1,wife-5,,,Greenhilletal2008,False
emae1237-58_wife-1,emae1237-58_wife-1,wife-5,,,Greenhilletal2008,False
emae1237-58_wife-2,emae1237-58_wife-2,wife-5,,,Greenhilletal2008,False
mele1250-58_wife-1,mele1250-58_wife-1,wife-5,,,Greenhilletal2008,False
west2516-58_wife-1,west2516-58_wife-1,wife-5,,,Greenhilletal2008,False
west2516-58_wife-2,west2516-58_wife-2,wife-5,,,Greenhilletal2008,False
sout2857-58_wife-1,sout2857-58_wife-1,wife-5,,,Greenhilletal2008,False
litz1237-58_wife-3,litz1237-58_wife-3,wife-5,,,Greenhilletal2008,False
urav1235-58_wife-1,urav1235-58_wife-1,wife-5,,,Greenhilletal2008,False
mere1242-58_wife-1,mere1242-58_wife-1,wife-5,,,Greenhilletal2008,False
nama1268-58_wife-1,nama1268-58_wife-1,wife-5,,,Greenhilletal2008,False
vinm1237-58_wife-1,vinm1237-58_wife-1,wife-5,,,Greenhilletal2008,False
saaa1241-58_wife-1,saaa1241-58_wife-1,wife-5,,,Greenhilletal2008,False
lonw1238-58_wife-1,lonw1238-58_wife-1,wife-5,,,Greenhilletal2008,False
kwam1252-58_wife-1,kwam1252-58_wife-1,wife-5,,,Greenhilletal2008,False
sout2869-58_wife-1,sout2869-58_wife-1,wife-5,,,Greenhilletal2008,False
nort2847-58_wife-1,nort2847-58_wife-1,wife-5,,,Greenhilletal2008,False
whit1269-58_wife-1,whit1269-58_wife-1,wife-5,,,Greenhilletal2008,False
maee1241-58_wife-1,maee1241-58_wife-1,wife-5,,,Greenhilletal2008,False
axam1237-58_wife-1,axam1237-58_wife-1,wife-5,,,Greenhilletal2008,False
lele1267-58_wife-1,lele1267-58_wife-1,wife-50,,,Greenhilletal2008,False
motl1237-58_wife-1,motl1237-58_wife-1,wife-51,,,Greenhilletal2008,False
leme1238-58_wife-1,leme1238-58_wife-1,wife-51,,,Greenhilletal2008,False
vure1239-58_wife-1,vure1239-58_wife-1,wife-51,,,Greenhilletal2008,False
vera1241-58_wife-1,vera1241-58_wife-1,wife-51,,,Greenhilletal2008,False
baki1244-58_wife-1,baki1244-58_wife-1,wife-53,,,Greenhilletal2008,False
hano1246-58_wife-1,hano1246-58_wife-1,wife-54,,,Greenhilletal2008,False
saaa1241-58_wife-1,saaa1241-58_wife-1,wife-55,,,Greenhilletal2008,False
vinm1237-58_wife-2,vinm1237-58_wife-2,wife-56,,,Greenhilletal2008,False
nati1244-58_wife-1,nati1244-58_wife-1,wife-56,,,Greenhilletal2008,False
ling1265-58_wife-1,ling1265-58_wife-1,wife-56,,,Greenhilletal2008,False
bier1244-58_wife-1,bier1244-58_wife-1,wife-57,,,Greenhilletal2008,False
lame1260-58_wife-1,lame1260-58_wife-1,wife-57,,,Greenhilletal2008,False
lewo1242-58_wife-1,lewo1242-58_wife-1,wife-57,,,Greenhilletal2008,False
lena1238-58_wife-1,lena1238-58_wife-1,wife-58,,,Greenhilletal2008,False
urav1235-58_wife-1,urav1235-58_wife-1,wife-58,,,Greenhilletal2008,False
akei1237-58_wife-1,akei1237-58_wife-1,wife-58,,,Greenhilletal2008,False
kwam1252-58_wife-1,kwam1252-58_wife-1,wife-58,,,Greenhilletal2008,False
sout2869-58_wife-1,sout2869-58_wife-1,wife-58,,,Greenhilletal2008,False
nort2847-58_wife-1,nort2847-58_wife-1,wife-58,,,Greenhilletal2008,False
whit1269-58_wife-1,whit1269-58_wife-1,wife-58,,,Greenhilletal2008,False
saka1289-58_wife-1,saka1289-58_wife-1,wife-61,,,Greenhilletal2008,False
labo1244-58_wife-1,labo1244-58_wife-1,wife-62,,,Greenhilletal2008,False
bign1238-58_wife-1,bign1238-58_wife-1,wife-64,,,Greenhilletal2008,False
mask1242-58_wife-1,mask1242-58_wife-1,wife-64,,,Greenhilletal2008,False
futu1245-58_wife-1,futu1245-58_wife-1,wife-66,,,Greenhilletal2008,False
futu1245-58_wife-2,futu1245-58_wife-2,wife-66,,,Greenhilletal2008,False
mele1250-58_wife-1,mele1250-58_wife-1,wife-66,,,Greenhilletal2008,False
west2516-58_wife-1,west2516-58_wife-1,wife-68,,,Greenhilletal2008,False
nama1268-58_wife-1,nama1268-58_wife-1,wife-68,,,Greenhilletal2008,False
malu1245-58_wife-1,malu1245-58_wife-1,wife-75,,,Greenhilletal2008,False
urip1239-58_wife-1,urip1239-58_wife-1,wife-77,,,Greenhilletal2008,False
aulu1238-58_wife-1,aulu1238-58_wife-1,wife-78,,,Greenhilletal2008,False
rere1240-58_wife-1,rere1240-58_wife-1,wife-80,,,Greenhilletal2008,False
unua1237-58_wife-1,unua1237-58_wife-1,wife-80,,,Greenhilletal2008,False
labo1244-58_wife-1,labo1244-58_wife-1,wife-84,,,Greenhilletal2008,False
futu1245-58_wife-3,futu1245-58_wife-3,wife-89,,,Greenhilletal2008,False
west2516-58_wife-2,west2516-58_wife-2,wife-89,,,Greenhilletal2008,False
arak1252-58_wife-1,arak1252-58_wife-1,wife-89,,,Greenhilletal2008,False
lonw1238-58_wife-1,lonw1238-58_wife-1,wife-89,,,Greenhilletal2008,False
axam1237-58_wife-1,axam1237-58_wife-1,wife-89,,,Greenhilletal2008,False
emae1237-58_wife-1,emae1237-58_wife-1,wife-9,,,Greenhilletal2008,False
emae1237-58_wife-2,emae1237-58_wife-2,wife-9,,,Greenhilletal2008,False
mere1242-58_wife-1,mere1242-58_wife-1,wife-96,,,Greenhilletal2008,False
sout2859-136_wind-1,sout2859-136_wind-1,wind-1,,,Greenhilletal2008,False
futu1245-136_wind-1,futu1245-136_wind-1,wind-1,,,Greenhilletal2008,False
lena1238-136_wind-1,lena1238-136_wind-1,wind-1,,,Greenhilletal2008,False
emae1237-136_wind-1,emae1237-136_wind-1,wind-1,,,Greenhilletal2008,False
mele1250-136_wind-1,mele1250-136_wind-1,wind-1,,,Greenhilletal2008,False
mele1250-136_wind-2,mele1250-136_wind-2,wind-1,,,Greenhilletal2008,False
west2516-136_wind-1,west2516-136_wind-1,wind-1,,,Greenhilletal2008,False
sout2856-136_wind-1,sout2856-136_wind-1,wind-1,,,Greenhilletal2008,False
motl1237-136_wind-1,motl1237-136_wind-1,wind-1,,,Greenhilletal2008,False
sout2857-136_wind-1,sout2857-136_wind-1,wind-1,,,Greenhilletal2008,False
litz1237-136_wind-1,litz1237-136_wind-1,wind-1,,,Greenhilletal2008,False
nese1235-136_wind-1,nese1235-136_wind-1,wind-1,,,Greenhilletal2008,False
arak1252-136_wind-1,arak1252-136_wind-1,wind-1,,,Greenhilletal2008,False
nama1268-136_wind-1,nama1268-136_wind-1,wind-1,,,Greenhilletal2008,False
vinm1237-136_wind-1,vinm1237-136_wind-1,wind-1,,,Greenhilletal2008,False
apma1240-136_wind-1,apma1240-136_wind-1,wind-1,,,Greenhilletal2008,False
saaa1241-136_wind-1,saaa1241-136_wind-1,wind-1,,,Greenhilletal2008,False
seke1241-136_wind-1,seke1241-136_wind-1,wind-1,,,Greenhilletal2008,False
leme1238-136_wind-1,leme1238-136_wind-1,wind-1,,,Greenhilletal2008,False
daka1243-136_wind-1,daka1243-136_wind-1,wind-1,,,Greenhilletal2008,False
lele1267-136_wind-1,lele1267-136_wind-1,wind-1,,,Greenhilletal2008,False
paam1238-136_wind-1,paam1238-136_wind-1,wind-1,,,Greenhilletal2008,False
bier1244-136_wind-1,bier1244-136_wind-1,wind-1,,,Greenhilletal2008,False
akei1237-136_wind-1,akei1237-136_wind-1,wind-1,,,Greenhilletal2008,False
tutu1241-136_wind-1,tutu1241-136_wind-1,wind-1,,,Greenhilletal2008,False
lonw1238-136_wind-1,lonw1238-136_wind-1,wind-1,,,Greenhilletal2008,False
tang1347-136_wind-1,tang1347-136_wind-1,wind-1,,,Greenhilletal2008,False
kwam1252-136_wind-1,kwam1252-136_wind-1,wind-1,,,Greenhilletal2008,False
baki1244-136_wind-1,baki1244-136_wind-1,wind-1,,,Greenhilletal2008,False
sout2869-136_wind-1,sout2869-136_wind-1,wind-1,,,Greenhilletal2008,False
malo1243-136_wind-1,malo1243-136_wind-1,wind-1,,,Greenhilletal2008,False
vure1239-136_wind-1,vure1239-136_wind-1,wind-1,,,Greenhilletal2008,False
vera1241-136_wind-1,vera1241-136_wind-1,wind-1,,,Greenhilletal2008,False
cent2058-136_wind-1,cent2058-136_wind-1,wind-1,,,Greenhilletal2008,False
nort2847-136_wind-1,nort2847-136_wind-1,wind-1,,,Greenhilletal2008,False
mota1237-136_wind-1,mota1237-136_wind-1,wind-1,,,Greenhilletal2008,False
lame1260-136_wind-1,lame1260-136_wind-1,wind-1,,,Greenhilletal2008,False
mafe1237-136_wind-1,mafe1237-136_wind-1,wind-1,,,Greenhilletal2008,False
nort2839-136_wind-1,nort2839-136_wind-1,wind-1,,,Greenhilletal2008,False
lewo1242-136_wind-1,lewo1242-136_wind-1,wind-1,,,Greenhilletal2008,False
whit1269-136_wind-1,whit1269-136_wind-1,wind-1,,,Greenhilletal2008,False
tolo1255-136_wind-1,tolo1255-136_wind-1,wind-1,,,Greenhilletal2008,False
noku1237-136_wind-1,noku1237-136_wind-1,wind-1,,,Greenhilletal2008,False
bign1238-136_wind-1,bign1238-136_wind-1,wind-1,,,Greenhilletal2008,False
labo1244-136_wind-1,labo1244-136_wind-1,wind-1,,,Greenhilletal2008,False
nati1244-136_wind-1,nati1244-136_wind-1,wind-1,,,Greenhilletal2008,False
rere1240-136_wind-1,rere1240-136_wind-1,wind-1,,,Greenhilletal2008,False
unua1237-136_wind-1,unua1237-136_wind-1,wind-1,,,Greenhilletal2008,False
aulu1238-136_wind-1,aulu1238-136_wind-1,wind-1,,,Greenhilletal2008,False
malu1245-136_wind-1,malu1245-136_wind-1,wind-1,,,Greenhilletal2008,False
maee1241-136_wind-1,maee1241-136_wind-1,wind-1,,,Greenhilletal2008,False
port1285-136_wind-1,port1285-136_wind-1,wind-1,,,Greenhilletal2008,False
urip1239-136_wind-1,urip1239-136_wind-1,wind-1,,,Greenhilletal2008,False
axam1237-136_wind-1,axam1237-136_wind-1,wind-1,,,Greenhilletal2008,False
mask1242-136_wind-1,mask1242-136_wind-1,wind-1,,,Greenhilletal2008,False
hano1246-136_wind-1,hano1246-136_wind-1,wind-1,,,Greenhilletal2008,False
mari1426-136_wind-1,mari1426-136_wind-1,wind-1,,,Greenhilletal2008,False
east2443-136_wind-1,east2443-136_wind-1,wind-1,,,Greenhilletal2008,False
futu1245-136_wind-2,futu1245-136_wind-2,wind-10,,,Greenhilletal2008,False
emae1237-136_wind-2,emae1237-136_wind-2,wind-10,,,Greenhilletal2008,False
siee1239-136_wind-1,siee1239-136_wind-1,wind-46,,,Greenhilletal2008,False
urav1235-136_wind-1,urav1235-136_wind-1,wind-46,,,Greenhilletal2008,False
saka1289-136_wind-1,saka1289-136_wind-1,wind-55,,,Greenhilletal2008,True
futu1245-136_wind-1,futu1245-136_wind-1,wind-66,,,Greenhilletal2008,False
lena1238-136_wind-1,lena1238-136_wind-1,wind-66,,,Greenhilletal2008,False
emae1237-136_wind-1,emae1237-136_wind-1,wind-66,,,Greenhilletal2008,False
mele1250-136_wind-1,mele1250-136_wind-1,wind-66,,,Greenhilletal2008,False
west2516-136_wind-1,west2516-136_wind-1,wind-66,,,Greenhilletal2008,False
kwam1252-136_wind-1,kwam1252-136_wind-1,wind-66,,,Greenhilletal2008,False
sout2869-136_wind-1,sout2869-136_wind-1,wind-66,,,Greenhilletal2008,False
nort2847-136_wind-1,nort2847-136_wind-1,wind-66,,,Greenhilletal2008,False
whit1269-136_wind-1,whit1269-136_wind-1,wind-66,,,Greenhilletal2008,False
sout2859-136_wind-1,sout2859-136_wind-1,wind-77,,,Greenhilletal2008,False
sout2856-136_wind-1,sout2856-136_wind-1,wind-77,,,Greenhilletal2008,False
motl1237-136_wind-1,motl1237-136_wind-1,wind-77,,,Greenhilletal2008,False
sout2857-136_wind-1,sout2857-136_wind-1,wind-77,,,Greenhilletal2008,False
litz1237-136_wind-1,litz1237-136_wind-1,wind-77,,,Greenhilletal2008,False
nese1235-136_wind-1,nese1235-136_wind-1,wind-77,,,Greenhilletal2008,False
arak1252-136_wind-1,arak1252-136_wind-1,wind-77,,,Greenhilletal2008,False
nama1268-136_wind-1,nama1268-136_wind-1,wind-77,,,Greenhilletal2008,False
vinm1237-136_wind-1,vinm1237-136_wind-1,wind-77,,,Greenhilletal2008,False
apma1240-136_wind-1,apma1240-136_wind-1,wind-77,,,Greenhilletal2008,False
saaa1241-136_wind-1,saaa1241-136_wind-1,wind-77,,,Greenhilletal2008,False
seke1241-136_wind-1,seke1241-136_wind-1,wind-77,,,Greenhilletal2008,False
leme1238-136_wind-1,leme1238-136_wind-1,wind-77,,,Greenhilletal2008,False
daka1243-136_wind-1,daka1243-136_wind-1,wind-77,,,Greenhilletal2008,False
lele1267-136_wind-1,lele1267-136_wind-1,wind-77,,,Greenhilletal2008,False
paam1238-136_wind-1,paam1238-136_wind-1,wind-77,,,Greenhilletal2008,False
bier1244-136_wind-1,bier1244-136_wind-1,wind-77,,,Greenhilletal2008,False
akei1237-136_wind-1,akei1237-136_wind-1,wind-77,,,Greenhilletal2008,False
tutu1241-136_wind-1,tutu1241-136_wind-1,wind-77,,,Greenhilletal2008,False
lonw1238-136_wind-1,lonw1238-136_wind-1,wind-77,,,Greenhilletal2008,False
tang1347-136_wind-1,tang1347-136_wind-1,wind-77,,,Greenhilletal2008,False
baki1244-136_wind-1,baki1244-136_wind-1,wind-77,,,Greenhilletal2008,False
malo1243-136_wind-1,malo1243-136_wind-1,wind-77,,,Greenhilletal2008,False
vure1239-136_wind-1,vure1239-136_wind-1,wind-77,,,Greenhilletal2008,False
vera1241-136_wind-1,vera1241-136_wind-1,wind-77,,,Greenhilletal2008,False
cent2058-136_wind-1,cent2058-136_wind-1,wind-77,,,Greenhilletal2008,False
mota1237-136_wind-1,mota1237-136_wind-1,wind-77,,,Greenhilletal2008,False
lame1260-136_wind-1,lame1260-136_wind-1,wind-77,,,Greenhilletal2008,False
mafe1237-136_wind-1,mafe1237-136_wind-1,wind-77,,,Greenhilletal2008,False
nort2839-136_wind-1,nort2839-136_wind-1,wind-77,,,Greenhilletal2008,False
lewo1242-136_wind-1,lewo1242-136_wind-1,wind-77,,,Greenhilletal2008,False
tolo1255-136_wind-1,tolo1255-136_wind-1,wind-77,,,Greenhilletal2008,False
noku1237-136_wind-1,noku1237-136_wind-1,wind-77,,,Greenhilletal2008,False
bign1238-136_wind-1,bign1238-136_wind-1,wind-77,,,Greenhilletal2008,False
labo1244-136_wind-1,labo1244-136_wind-1,wind-77,,,Greenhilletal2008,False
nati1244-136_wind-1,nati1244-136_wind-1,wind-77,,,Greenhilletal2008,False
rere1240-136_wind-1,rere1240-136_wind-1,wind-77,,,Greenhilletal2008,False
unua1237-136_wind-1,unua1237-136_wind-1,wind-77,,,Greenhilletal2008,False
aulu1238-136_wind-1,aulu1238-136_wind-1,wind-77,,,Greenhilletal2008,False
malu1245-136_wind-1,malu1245-136_wind-1,wind-77,,,Greenhilletal2008,False
maee1241-136_wind-1,maee1241-136_wind-1,wind-77,,,Greenhilletal2008,False
port1285-136_wind-1,port1285-136_wind-1,wind-77,,,Greenhilletal2008,False
urip1239-136_wind-1,urip1239-136_wind-1,wind-77,,,Greenhilletal2008,False
axam1237-136_wind-1,axam1237-136_wind-1,wind-77,,,Greenhilletal2008,False
mask1242-136_wind-1,mask1242-136_wind-1,wind-77,,,Greenhilletal2008,False
hano1246-136_wind-1,hano1246-136_wind-1,wind-77,,,Greenhilletal2008,False
mari1426-136_wind-1,mari1426-136_wind-1,wind-77,,,Greenhilletal2008,False
east2443-136_wind-1,east2443-136_wind-1,wind-77,,,Greenhilletal2008,False
katb1237-136_wind-1,katb1237-136_wind-1,wind-78,,,Greenhilletal2008,False
mara1399-136_wind-1,mara1399-136_wind-1,wind-79,,,Greenhilletal2008,False
labo1244-136_wind-1,labo1244-136_wind-1,wind-80,,,Greenhilletal2008,False
nati1244-136_wind-1,nati1244-136_wind-1,wind-80,,,Greenhilletal2008,False
anei1239-136_wind-1,anei1239-136_wind-1,wind-94,,,Greenhilletal2008,False
sout2859-100_wing-1,sout2859-100_wing-1,wing-1,,,Greenhilletal2008,True
anei1239-100_wing-1,anei1239-100_wing-1,wing-1,,,Greenhilletal2008,False
futu1245-100_wing-1,futu1245-100_wing-1,wing-1,,,Greenhilletal2008,False
futu1245-100_wing-2,futu1245-100_wing-2,wing-1,,,Greenhilletal2008,False
lena1238-100_wing-1,lena1238-100_wing-1,wing-1,,,Greenhilletal2008,False
emae1237-100_wing-1,emae1237-100_wing-1,wing-1,,,Greenhilletal2008,False
mele1250-100_wing-1,mele1250-100_wing-1,wing-1,,,Greenhilletal2008,False
west2516-100_wing-1,west2516-100_wing-1,wing-1,,,Greenhilletal2008,False
katb1237-100_wing-1,katb1237-100_wing-1,wing-1,,,Greenhilletal2008,False
nese1235-100_wing-1,nese1235-100_wing-1,wing-1,,,Greenhilletal2008,False
siee1239-100_wing-1,siee1239-100_wing-1,wing-1,,,Greenhilletal2008,False
urav1235-100_wing-1,urav1235-100_wing-1,wing-1,,,Greenhilletal2008,False
arak1252-100_wing-1,arak1252-100_wing-1,wing-1,,,Greenhilletal2008,False
tutu1241-100_wing-1,tutu1241-100_wing-1,wing-1,,,Greenhilletal2008,False
tang1347-100_wing-1,tang1347-100_wing-1,wing-1,,,Greenhilletal2008,False
malo1243-100_wing-1,malo1243-100_wing-1,wing-1,,,Greenhilletal2008,False
mafe1237-100_wing-1,mafe1237-100_wing-1,wing-1,,,Greenhilletal2008,False
tolo1255-100_wing-1,tolo1255-100_wing-1,wing-1,,,Greenhilletal2008,False
noku1237-100_wing-1,noku1237-100_wing-1,wing-1,,,Greenhilletal2008,False
rere1240-100_wing-1,rere1240-100_wing-1,wing-1,,,Greenhilletal2008,False
unua1237-100_wing-1,unua1237-100_wing-1,wing-1,,,Greenhilletal2008,False
aulu1238-100_wing-1,aulu1238-100_wing-1,wing-1,,,Greenhilletal2008,False
malu1245-100_wing-1,malu1245-100_wing-1,wing-1,,,Greenhilletal2008,False
urip1239-100_wing-1,urip1239-100_wing-1,wing-1,,,Greenhilletal2008,False
axam1237-100_wing-1,axam1237-100_wing-1,wing-1,,,Greenhilletal2008,False
mask1242-100_wing-1,mask1242-100_wing-1,wing-1,,,Greenhilletal2008,False
hano1246-100_wing-1,hano1246-100_wing-1,wing-1,,,Greenhilletal2008,False
katb1237-100_wing-1,katb1237-100_wing-1,wing-12,,,Greenhilletal2008,False
arak1252-100_wing-1,arak1252-100_wing-1,wing-12,,,Greenhilletal2008,False
tutu1241-100_wing-1,tutu1241-100_wing-1,wing-12,,,Greenhilletal2008,False
tang1347-100_wing-1,tang1347-100_wing-1,wing-12,,,Greenhilletal2008,False
malo1243-100_wing-1,malo1243-100_wing-1,wing-12,,,Greenhilletal2008,False
mafe1237-100_wing-1,mafe1237-100_wing-1,wing-12,,,Greenhilletal2008,False
rere1240-100_wing-1,rere1240-100_wing-1,wing-12,,,Greenhilletal2008,False
unua1237-100_wing-1,unua1237-100_wing-1,wing-12,,,Greenhilletal2008,False
malu1245-100_wing-1,malu1245-100_wing-1,wing-12,,,Greenhilletal2008,False
urip1239-100_wing-1,urip1239-100_wing-1,wing-12,,,Greenhilletal2008,False
axam1237-100_wing-1,axam1237-100_wing-1,wing-12,,,Greenhilletal2008,False
mask1242-100_wing-1,mask1242-100_wing-1,wing-12,,,Greenhilletal2008,False
motl1237-100_wing-1,motl1237-100_wing-1,wing-2,,,Greenhilletal2008,False
mara1399-100_wing-1,mara1399-100_wing-1,wing-2,,,Greenhilletal2008,False
bier1244-100_wing-1,bier1244-100_wing-1,wing-2,,,Greenhilletal2008,False
baki1244-100_wing-1,baki1244-100_wing-1,wing-2,,,Greenhilletal2008,False
cent2058-100_wing-1,cent2058-100_wing-1,wing-2,,,Greenhilletal2008,False
mota1237-100_wing-1,mota1237-100_wing-1,wing-2,,,Greenhilletal2008,False
lame1260-100_wing-1,lame1260-100_wing-1,wing-2,,,Greenhilletal2008,False
nort2839-100_wing-1,nort2839-100_wing-1,wing-2,,,Greenhilletal2008,False
lewo1242-100_wing-1,lewo1242-100_wing-1,wing-2,,,Greenhilletal2008,False
port1285-100_wing-1,port1285-100_wing-1,wing-2,,,Greenhilletal2008,False
mari1426-100_wing-1,mari1426-100_wing-1,wing-2,,,Greenhilletal2008,False
east2443-100_wing-1,east2443-100_wing-1,wing-2,,,Greenhilletal2008,False
saka1289-100_wing-1,saka1289-100_wing-1,wing-38,,,Greenhilletal2008,False
saka1289-100_wing-2,saka1289-100_wing-2,wing-38,,,Greenhilletal2008,False
saka1289-100_wing-3,saka1289-100_wing-3,wing-38,,,Greenhilletal2008,False
apma1240-100_wing-1,apma1240-100_wing-1,wing-38,,,Greenhilletal2008,False
seke1241-100_wing-1,seke1241-100_wing-1,wing-38,,,Greenhilletal2008,False
bign1238-100_wing-1,bign1238-100_wing-1,wing-38,,,Greenhilletal2008,False
labo1244-100_wing-1,labo1244-100_wing-1,wing-38,,,Greenhilletal2008,False
tolo1255-100_wing-1,tolo1255-100_wing-1,wing-39,,,Greenhilletal2008,False
hano1246-100_wing-1,hano1246-100_wing-1,wing-58,,,Greenhilletal2008,False
futu1245-100_wing-1,futu1245-100_wing-1,wing-59,,,Greenhilletal2008,False
